Run_Number,Latency
592,165,,
593,165,,
594,165,,
595,165,,
596,165,,
597,181,,
598,180,,
599,180,,
600,180,,
601,180,,
602,180,,
603,180,,
604,180,,
605,180,,
606,180,,
607,177,,
608,177,,
609,177,,
610,177,,
611,177,,
612,177,,
613,177,,
614,177,,
615,177,,
616,177,,
617,177,,
618,177,,
619,177,,
620,177,,
621,177,,
622,177,,
623,177,,
624,176,,
625,176,,
626,176,,
627,176,,
628,177,,
629,177,,
630,177,,
631,177,,
632,177,,
633,177,,
634,177,,
635,177,,
636,177,,
637,177,,
638,177,,
639,177,,
640,177,,
641,174,,
642,174,,
643,174,,
644,173,,
645,173,,
646,173,,
647,173,,
648,173,,
649,173,,
650,173,,
651,173,,
652,173,,
653,173,,
654,173,,
655,173,,
656,173,,
657,173,,
658,173,,
659,173,,
660,173,,
661,173,,
662,173,,
663,172,,
664,172,,
665,172,,
666,173,,
667,173,,
668,173,,
669,173,,
670,173,,
671,173,,
672,173,,
673,173,,
674,173,,
675,173,,
676,173,,
677,173,,
678,173,,
679,173,,
680,173,,
681,173,,
682,173,,
683,173,,
684,172,,
685,172,,
686,172,,
687,199,,
688,199,,
689,199,,
690,199,,
691,199,,
692,199,,
693,199,,
694,199,,
695,199,,
696,196,,
697,196,,
698,196,,
699,196,,
700,195,,
701,195,,
702,195,,
703,195,,
704,195,,
705,196,,
706,196,,
707,196,,
708,196,,
709,196,,
710,196,,
711,196,,
712,196,,
713,196,,
714,196,,
715,196,,
716,196,,
717,199,,
718,199,,
719,198,,
720,198,,
721,198,,
722,198,,
723,198,,
724,198,,
725,198,,
726,198,,
727,198,,
728,198,,
729,198,,
730,198,,
731,198,,
732,198,,
733,199,,
734,199,,
735,199,,
736,199,,
737,199,,
738,199,,
739,199,,
740,199,,
741,199,,
742,199,,
743,199,,
744,198,,
745,198,,
746,198,,
747,198,,
748,196,,
749,196,,
750,195,,
751,195,,
752,195,,
753,195,,
754,195,,
755,195,,
756,195,,
757,195,,
758,195,,
759,195,,
760,195,,
761,195,,
762,195,,
763,195,,
764,195,,
765,195,,
766,195,,
767,195,,
768,195,,
769,195,,
770,195,,
771,195,,
772,194,,
773,194,,
774,194,,
775,194,,
776,194,,
777,194,,
778,194,,
779,194,,
780,194,,
781,196,,
782,196,,
783,197,,
784,197,,
785,197,,
786,197,,
787,197,,
788,193,,
789,193,,
790,192,,
791,192,,
792,192,,
793,192,,
794,192,,
795,192,,
796,192,,
797,192,,
798,192,,
799,192,,
800,192,,
801,192,,
802,192,,
803,192,,
804,193,,
805,186,,
806,185,,
807,185,,
808,185,,
809,185,,
810,185,,
811,185,,
812,185,,
813,185,,
814,185,,
815,185,,
816,185,,
817,185,,
818,185,,
819,185,,
820,185,,
821,185,,
822,201,,
823,201,,
824,201,,
825,200,,
826,200,,
827,200,,
828,200,,
829,200,,
830,200,,
831,200,,
832,200,,
833,200,,
834,200,,
835,200,,
836,200,,
837,200,,
838,200,,
839,200,,
840,200,,
841,200,,
842,200,,
843,200,,
844,200,,
845,202,,
846,202,,
847,202,,
848,202,,
849,202,,
850,197,,
851,197,,
852,197,,
853,197,,
854,196,,
855,196,,
856,196,,
857,196,,
858,196,,
859,196,,
860,196,,
861,196,,
862,196,,
863,198,,
864,198,,
865,198,,
866,198,,
867,198,,
868,198,,
869,198,,
870,198,,
871,198,,
872,198,,
873,198,,
874,198,,
875,198,,
876,198,,
877,198,,
878,198,,
879,198,,
880,198,,
881,197,,
882,197,,
883,197,,
884,197,,
885,197,,
886,197,,
887,197,,
888,197,,
889,197,,
890,197,,
891,197,,
892,197,,
893,198,,
894,198,,
895,198,,
896,198,,
897,198,,
898,198,,
899,198,,
900,198,,
901,198,,
902,198,,
903,198,,
904,198,,
905,197,,
906,197,,
907,197,,
908,197,,
909,197,,
910,197,,
911,197,,
912,197,,
913,197,,
914,197,,
915,197,,
916,197,,
917,197,,
918,197,,
919,191,,
920,191,,
921,191,,
922,191,,
923,191,,
924,191,,
925,190,,
926,190,,
927,190,,
928,190,,
929,190,,
930,190,,
931,190,,
932,190,,
933,190,,
934,190,,
935,190,,
936,190,,
937,190,,
938,190,,
939,190,,
940,190,,
941,191,,
942,191,,
943,191,,
944,191,,
945,191,,
946,191,,
947,191,,
948,190,,
949,190,,
950,190,,
951,190,,
952,190,,
953,190,,
954,190,,
955,190,,
956,190,,
957,190,,
958,190,,
959,190,,
960,190,,
961,190,,
962,190,,
963,190,,
964,190,,
965,190,,
966,190,,
967,190,,
968,190,,
969,190,,
970,190,,
971,190,,
972,198,,
973,199,,
974,200,,
975,200,,
976,200,,
977,200,,
978,200,,
979,200,,
980,200,,
981,200,,
982,200,,
983,200,,
984,200,,
985,200,,
986,200,,
987,200,,
988,200,,
989,193,,
990,193,,
991,192,,
992,192,,
993,192,,
994,192,,
995,192,,
996,192,,
997,192,,
998,192,,
999,192,,
1000,192,,
1001,192,,
1002,192,,
1003,192,,
1004,192,,
1005,192,,
1006,192,,
1007,192,,
1008,192,,
1009,192,,
1010,192,,
1011,192,,
1012,191,,
1013,191,,
1014,191,,
1015,191,,
1016,191,,
1017,195,,
1018,195,,
1019,195,,
1020,195,,
1021,195,,
1022,195,,
1023,195,,
1024,195,,
1025,198,,
1026,198,,
1027,198,,
1028,198,,
1029,198,,
1030,198,,
1031,198,,
1032,198,,
1033,199,,
1034,199,,
1035,199,,
1036,199,,
1037,199,,
1038,199,,
1039,199,,
1040,198,,
1041,198,,
1042,198,,
1043,198,,
1044,198,,
1045,198,,
1046,198,,
1047,208,,
1048,208,,
1049,208,,
1050,208,,
1051,208,,
1052,208,,
1053,209,,
1054,209,,
1055,209,,
1056,209,,
1057,209,,
1058,209,,
1059,209,,
1060,209,,
1061,208,,
1062,225,,
1063,225,,
1064,225,,
1065,225,,
1066,225,,
1067,225,,
1068,225,,
1069,225,,
1070,225,,
1071,225,,
1072,225,,
1073,225,,
1074,225,,
1075,225,,
1076,225,,
1077,240,,
1078,240,,
1079,240,,
1080,240,,
1081,240,,
1082,240,,
1083,240,,
1084,240,,
1085,241,,
1086,241,,
1087,241,,
1088,241,,
1089,241,,
1090,242,,
1091,242,,
1092,241,,
1093,241,,
1094,241,,
1095,241,,
1096,241,,
1097,241,,
1098,241,,
1099,241,,
1100,241,,
1101,241,,
1102,241,,
1103,241,,
1104,241,,
1105,241,,
1106,241,,
1107,247,,
1108,247,,
1109,247,,
1110,247,,
1111,247,,
1112,247,,
1113,247,,
1114,247,,
1115,247,,
1116,247,,
1117,247,,
1118,247,,
1119,247,,
1120,247,,
1121,247,,
1122,247,,
1123,246,,
1124,246,,
1125,246,,
1126,246,,
1127,246,,
1128,246,,
1129,246,,
1130,246,,
1131,246,,
1132,246,,
1133,246,,
1134,243,,
1135,243,,
1136,242,,
1137,253,,
1138,253,,
1139,253,,
1140,253,,
1141,253,,
1142,253,,
1143,253,,
1144,253,,
1145,253,,
1146,256,,
1147,256,,
1148,256,,
1149,256,,
1150,257,,
1151,257,,
1152,260,,
1153,261,,
1154,261,,
1155,261,,
1156,261,,
1157,261,,
1158,261,,
1159,261,,
1160,261,,
1161,261,,
1162,261,,
1163,261,,
1164,261,,
1165,261,,
1166,261,,
1167,269,,
1168,268,,
1169,268,,
1170,268,,
1171,268,,
1172,268,,
1173,268,,
1174,268,,
1175,268,,
1176,268,,
1177,268,,
1178,268,,
1179,268,,
1180,268,,
1181,268,,
1182,268,,
1183,268,,
1184,268,,
1185,268,,
1186,268,,
1187,268,,
1188,268,,
1189,268,,
1190,268,,
1191,268,,
1192,268,,
1193,268,,
1194,268,,
1195,268,,
1196,268,,
1197,277,,
1198,280,,
1199,280,,
1200,280,,
1201,280,,
1202,280,,
1203,280,,
1204,280,,
1205,280,,
1206,280,,
1207,280,,
1208,278,,
1209,278,,
1210,278,,
1211,278,,
1212,287,,
1213,287,,
1214,286,,
1215,286,,
1216,286,,
1217,286,,
1218,286,,
1219,286,,
1220,286,,
1221,286,,
1222,286,,
1223,286,,
1224,286,,
1225,286,,
1226,286,,
1227,295,,
1228,296,,
1229,296,,
1230,296,,
1231,296,,
1232,296,,
1233,296,,
1234,296,,
1235,296,,
1236,296,,
1237,296,,
1238,296,,
1239,296,,
1240,296,,
1241,296,,
1242,296,,
1243,295,,
1244,295,,
1245,295,,
1246,295,,
1247,295,,
1248,295,,
1249,295,,
1250,295,,
1251,295,,
1252,295,,
1253,295,,
1254,295,,
1255,295,,
1256,295,,
1257,301,,
1258,301,,
1259,301,,
1260,302,,
1261,302,,
1262,302,,
1263,302,,
1264,302,,
1265,302,,
1266,302,,
1267,302,,
1268,302,,
1269,302,,
1270,302,,
1271,302,,
1272,302,,
1273,302,,
1274,302,,
1275,302,,
1276,302,,
1277,302,,
1278,301,,
1279,301,,
1280,301,,
1281,301,,
1282,301,,
1283,301,,
1284,301,,
1285,301,,
1286,301,,
1287,301,,
1288,301,,
1289,301,,
1290,301,,
1291,301,,
1292,301,,
1293,301,,
1294,301,,
1295,301,,
1296,301,,
1297,301,,
1298,301,,
1299,301,,
1300,301,,
1301,301,,
1302,328,,
1303,328,,
1304,328,,
1305,328,,
1306,328,,
1307,328,,
1308,328,,
1309,328,,
1310,327,,
1311,327,,
1312,327,,
1313,327,,
1314,327,,
1315,327,,
1316,327,,
1317,335,,
1318,335,,
1319,335,,
1320,335,,
1321,335,,
1322,335,,
1323,335,,
1324,335,,
1325,335,,
1326,335,,
1327,335,,
1328,335,,
1329,335,,
1330,330,,
1331,330,,
1332,338,,
1333,338,,
1334,338,,
1335,338,,
1336,338,,
1337,338,,
1338,338,,
1339,338,,
1340,338,,
1341,338,,
1342,338,,
1343,338,,
1344,338,,
1345,338,,
1346,338,,
1347,359,,
1348,359,,
1349,359,,
1350,359,,
1351,359,,
1352,359,,
1353,359,,
1354,359,,
1355,359,,
1356,359,,
1357,359,,
1358,359,,
1359,359,,
1360,359,,
1361,359,,
1362,370,,
1363,370,,
1364,370,,
1365,370,,
1366,370,,
1367,370,,
1368,370,,
1369,370,,
1370,370,,
1371,370,,
1372,370,,
1373,370,,
1374,370,,
1375,370,,
1376,370,,
1377,370,,
1378,370,,
1379,370,,
1380,370,,
1381,369,,
1382,369,,
1383,369,,
1384,369,,
1385,369,,
1386,369,,
1387,369,,
1388,369,,
1389,369,,
1390,369,,
1391,369,,
1392,369,,
1393,369,,
1394,369,,
1395,369,,
1396,369,,
1397,369,,
1398,369,,
1399,363,,
1400,363,,
1401,363,,
1402,362,,
1403,362,,
1404,362,,
1405,362,,
1406,362,,
1407,368,,
1408,368,,
1409,368,,
1410,368,,
1411,368,,
1412,368,,
1413,368,,
1414,368,,
1415,368,,
1416,368,,
1417,368,,
1418,368,,
1419,368,,
1420,368,,
1421,368,,
1422,368,,
1423,368,,
1424,368,,
1425,368,,
1426,368,,
1427,368,,
1428,368,,
1429,368,,
1430,371,,
1431,371,,
1432,372,,
1433,372,,
1434,371,,
1435,371,,
1436,371,,
1437,371,,
1438,371,,
1439,371,,
1440,371,,
1441,371,,
1442,371,,
1443,371,,
1444,371,,
1445,371,,
1446,371,,
1447,371,,
1448,371,,
1449,371,,
1450,371,,
1451,371,,
1452,381,,
1453,381,,
1454,381,,
1455,380,,
1456,380,,
1457,380,,
1458,380,,
1459,380,,
1460,380,,
1461,380,,
1462,380,,
1463,380,,
1464,380,,
1465,380,,
1466,380,,
1467,380,,
1468,380,,
1469,380,,
1470,380,,
1471,380,,
1472,380,,
1473,380,,
1474,380,,
1475,380,,
1476,380,,
1477,380,,
1478,380,,
1479,380,,
1480,380,,
1481,380,,
1482,380,,
1483,380,,
1484,380,,
1485,380,,
1486,380,,
1487,380,,
1488,381,,
1489,381,,
1490,381,,
1491,381,,
1492,381,,
1493,380,,
1494,380,,
1495,380,,
1496,380,,
1497,391,,
1498,391,,
1499,391,,
1500,391,,
1501,391,,
1502,391,,
1503,391,,
1504,391,,
1505,391,,
1506,391,,
1507,391,,
1508,391,,
1509,391,,
1510,391,,
1511,391,,
1512,391,,
1513,391,,
1514,391,,
1515,391,,
1516,391,,
1517,391,,
1518,391,,
1519,391,,
1520,391,,
1521,391,,
1522,391,,
1523,391,,
1524,391,,
1525,391,,
1526,391,,
1527,401,,
1528,401,,
1529,401,,
1530,400,,
1531,400,,
1532,400,,
1533,400,,
1534,400,,
1535,400,,
1536,400,,
1537,400,,
1538,400,,
1539,400,,
1540,400,,
1541,400,,
1542,400,,
1543,400,,
1544,400,,
1545,400,,
1546,400,,
1547,400,,
1548,400,,
1549,400,,
1550,400,,
1551,400,,
1552,394,,
1553,394,,
1554,391,,
1555,391,,
1556,391,,
1557,402,,
1558,403,,
1559,403,,
1560,403,,
1561,403,,
1562,403,,
1563,403,,
1564,403,,
1565,403,,
1566,403,,
1567,403,,
1568,403,,
1569,403,,
1570,403,,
1571,403,,
1572,403,,
1573,402,,
1574,402,,
1575,402,,
1576,402,,
1577,402,,
1578,402,,
1579,402,,
1580,402,,
1581,402,,
1582,402,,
1583,402,,
1584,402,,
1585,402,,
1586,402,,
1587,404,,
1588,404,,
1589,404,,
1590,404,,
1591,404,,
1592,404,,
1593,404,,
1594,404,,
1595,404,,
1596,404,,
1597,404,,
1598,404,,
1599,404,,
1600,404,,
1601,404,,
1602,421,,
1603,421,,
1604,421,,
1605,421,,
1606,421,,
1607,421,,
1608,421,,
1609,421,,
1610,421,,
1611,421,,
1612,421,,
1613,421,,
1614,420,,
1615,420,,
1616,420,,
1617,420,,
1618,420,,
1619,420,,
1620,420,,
1621,420,,
1622,420,,
1623,420,,
1624,420,,
1625,420,,
1626,420,,
1627,420,,
1628,420,,
1629,420,,
1630,420,,
1631,420,,
1632,430,,
1633,430,,
1634,430,,
1635,430,,
1636,430,,
1637,430,,
1638,430,,
1639,430,,
1640,430,,
1641,431,,
1642,431,,
1643,431,,
1644,431,,
1645,431,,
1646,431,,
1647,431,,
1648,431,,
1649,431,,
1650,431,,
1651,430,,
1652,430,,
1653,430,,
1654,430,,
1655,430,,
1656,430,,
1657,430,,
1658,430,,
1659,430,,
1660,430,,
1661,430,,
1662,430,,
1663,430,,
1664,430,,
1665,430,,
1666,430,,
1667,430,,
1668,430,,
1669,430,,
1670,430,,
1671,430,,
1672,430,,
1673,430,,
1674,430,,
1675,430,,
1676,430,,
1677,430,,
1678,427,,
1679,427,,
1680,427,,
1681,427,,
1682,427,,
1683,427,,
1684,427,,
1685,427,,
1686,427,,
1687,427,,
1688,427,,
1689,427,,
1690,427,,
1691,427,,
1692,427,,
1693,426,,
1694,426,,
1695,426,,
1696,426,,
1697,426,,
1698,426,,
1699,426,,
1700,426,,
1701,426,,
1702,426,,
1703,426,,
1704,426,,
1705,426,,
1706,426,,
1707,426,,
1708,426,,
1709,426,,
1710,426,,
1711,426,,
1712,426,,
1713,426,,
1714,426,,
1715,429,,
1716,429,,
1717,429,,
1718,429,,
1719,429,,
1720,429,,
1721,429,,
1722,442,,
1723,442,,
1724,442,,
1725,442,,
1726,442,,
1727,442,,
1728,441,,
1729,441,,
1730,441,,
1731,441,,
1732,441,,
1733,441,,
1734,441,,
1735,441,,
1736,441,,
1737,441,,
1738,441,,
1739,441,,
1740,441,,
1741,441,,
1742,441,,
1743,441,,
1744,441,,
1745,441,,
1746,441,,
1747,441,,
1748,441,,
1749,441,,
1750,441,,
1751,441,,
1752,441,,
1753,437,,
1754,437,,
1755,437,,
1756,437,,
1757,437,,
1758,437,,
1759,437,,
1760,437,,
1761,437,,
1762,437,,
1763,437,,
1764,437,,
1765,437,,
1766,437,,
1767,447,,
1768,447,,
1769,447,,
1770,447,,
1771,447,,
1772,448,,
1773,448,,
1774,447,,
1775,447,,
1776,447,,
1777,447,,
1778,447,,
1779,447,,
1780,447,,
1781,447,,
1782,451,,
1783,451,,
1784,451,,
1785,451,,
1786,451,,
1787,451,,
1788,451,,
1789,451,,
1790,451,,
1791,451,,
1792,451,,
1793,451,,
1794,451,,
1795,451,,
1796,451,,
1797,451,,
1798,451,,
1799,451,,
1800,451,,
1801,451,,
1802,451,,
1803,451,,
1804,451,,
1805,451,,
1806,451,,
1807,451,,
1808,451,,
1809,451,,
1810,451,,
1811,451,,
1812,463,,
1813,463,,
1814,463,,
1815,463,,
1816,463,,
1817,463,,
1818,463,,
1819,463,,
1820,463,,
1821,463,,
1822,463,,
1823,463,,
1824,463,,
1825,463,,
1826,462,,
1827,471,,
1828,471,,
1829,479,,
1830,479,,
1831,479,,
1832,479,,
1833,479,,
1834,479,,
1835,479,,
1836,479,,
1837,479,,
1838,479,,
1839,479,,
1840,479,,
1841,479,,
1842,500,,
1843,500,,
1844,500,,
1845,500,,
1846,500,,
1847,500,,
1848,500,,
1849,500,,
1850,500,,
1851,500,,
1852,500,,
1853,500,,
1854,500,,
1855,500,,
1856,500,,
1857,500,,
1858,500,,
1859,500,,
1860,500,,
1861,500,,
1862,500,,
1863,500,,
1864,500,,
1865,500,,
1866,500,,
1867,500,,
1868,500,,
1869,500,,
1870,500,,
1871,500,,
1872,500,,
1873,500,,
1874,500,,
1875,500,,
1876,500,,
1877,500,,
1878,500,,
1879,499,,
1880,499,,
1881,499,,
1882,499,,
1883,499,,
1884,499,,
1885,499,,
1886,499,,
1887,499,,
1888,499,,
1889,499,,
1890,499,,
1891,499,,
1892,499,,
1893,499,,
1894,499,,
1895,499,,
1896,499,,
1897,499,,
1898,499,,
1899,499,,
1900,499,,
1901,499,,
1902,499,,
1903,499,,
1904,499,,
1905,494,,
1906,494,,
1907,494,,
1908,494,,
1909,495,,
1910,495,,
1911,495,,
1912,495,,
1913,495,,
1914,495,,
1915,495,,
1916,495,,
1917,514,,
1918,514,,
1919,513,,
1920,513,,
1921,513,,
1922,513,,
1923,513,,
1924,513,,
1925,513,,
1926,513,,
1927,513,,
1928,513,,
1929,513,,
1930,513,,
1931,513,,
1932,513,,
1933,513,,
1934,513,,
1935,513,,
1936,513,,
1937,513,,
1938,513,,
1939,513,,
1940,513,,
1941,513,,
1942,513,,
1943,514,,
1944,515,,
1945,516,,
1946,516,,
1947,516,,
1948,516,,
1949,516,,
1950,516,,
1951,516,,
1952,516,,
1953,516,,
1954,516,,
1955,516,,
1956,516,,
1957,516,,
1958,516,,
1959,516,,
1960,516,,
1961,516,,
1962,516,,
1963,516,,
1964,516,,
1965,516,,
1966,516,,
1967,516,,
1968,516,,
1969,517,,
1970,517,,
1971,517,,
1972,516,,
1973,516,,
1974,516,,
1975,516,,
1976,516,,
1977,516,,
1978,516,,
1979,516,,
1980,516,,
1981,516,,
1982,516,,
1983,516,,
1984,516,,
1985,516,,
1986,516,,
1987,516,,
1988,516,,
1989,516,,
1990,516,,
1991,516,,
1992,516,,
1993,516,,
1994,516,,
1995,516,,
1996,516,,
1997,516,,
1998,516,,
1999,516,,
2000,516,,
2001,516,,
2002,516,,
2003,516,,
2004,516,,
2005,516,,
2006,516,,
2007,516,,
2008,516,,
2009,516,,
2010,516,,
2011,516,,
2012,516,,
2013,516,,
2014,516,,
2015,516,,
2016,516,,
2017,516,,
2018,516,,
2019,516,,
2020,516,,
2021,515,,
2022,527,,
2023,532,,
2024,532,,
2025,532,,
2026,532,,
2027,532,,
2028,532,,
2029,532,,
2030,532,,
2031,532,,
2032,532,,
2033,532,,
2034,532,,
2035,532,,
2036,532,,
2037,532,,
2038,532,,
2039,532,,
2040,532,,
2041,532,,
2042,532,,
2043,532,,
2044,532,,
2045,532,,
2046,532,,
2047,532,,
2048,532,,
2049,532,,
2050,532,,
2051,532,,
2052,532,,
2053,526,,
2054,526,,
2055,526,,
2056,526,,
2057,526,,
2058,526,,
2059,526,,
2060,526,,
2061,526,,
2062,526,,
2063,526,,
2064,526,,
2065,526,,
2066,526,,
2067,526,,
2068,525,,
2069,525,,
2070,525,,
2071,525,,
2072,525,,
2073,527,,
2074,527,,
2075,527,,
2076,527,,
2077,527,,
2078,527,,
2079,527,,
2080,527,,
2081,527,,
2082,527,,
2083,527,,
2084,527,,
2085,527,,
2086,527,,
2087,527,,
2088,527,,
2089,527,,
2090,527,,
2091,527,,
2092,527,,
2093,527,,
2094,527,,
2095,527,,
2096,527,,
2097,533,,
2098,533,,
2099,533,,
2100,533,,
2101,533,,
2102,534,,
2103,534,,
2104,534,,
2105,534,,
2106,534,,
2107,534,,
2108,534,,
2109,534,,
2110,534,,
2111,534,,
2112,534,,
2113,534,,
2114,534,,
2115,534,,
2116,534,,
2117,534,,
2118,534,,
2119,534,,
2120,534,,
2121,534,,
2122,534,,
2123,534,,
2124,534,,
2125,533,,
2126,533,,
2127,533,,
2128,533,,
2129,533,,
2130,533,,
2131,533,,
2132,533,,
2133,533,,
2134,533,,
2135,533,,
2136,533,,
2137,533,,
2138,533,,
2139,533,,
